cell	longitude	latitude	richness	npp_AVG	temp_AVG	prec_AVG	tempsea_AVG	presea_AVG	ele_RANGE
1293	-79.8	63.2	6	2.19E+11	13.07467901	454.5253734	11530.32579	64.99676828	303
1294	-78.8	63.2	5	2.02E+11	8.864267622	446.731767	11952.76889	63.30421871	280
1295	-77.8	63.2	4	2.13E+11	4.223250939	446.0647218	12375.53454	61.49008647	319
1296	-76.8	63.2	4	2.14E+11	1.285876496	448.2696305	12797.7964	57.46344659	315
1297	-75.8	63.2	4	2.06E+11	-5.264215215	473.8908202	13028.09372	52.81308411	248
1298	-74.8	63.2	4	1.93E+11	-7.407895886	491.9619181	13311.93991	51.21058608	456
1299	-73.8	63.2	4	1.96E+11	-4.442658747	472.4720063	13676.97729	51.85806621	499
1300	-72.8	63.2	4	1.80E+11	-2.304742772	464.4432702	13704.41069	51.20316185	111
1301	-71.8	63.2	4	1.54E+11	-6.476810202	474.7589309	13665.57219	51.17949166	130
1302	-70.8	63.2	3	1.59E+11	-10.35662503	474.9770286	13843.39698	50.56188313	112
1303	-69.8	63.2	2	1.68E+11	-12.56328064	475.3941829	14000.53114	49.19582496	79
1304	-68.8	63.2	2	1.60E+11	-17.32264827	497.9970303	14059.52695	47.77928203	86
1305	-67.8	63.2	2	1.62E+11	-19.17940431	528.185431	14070.29461	48.39348415	111
1306	-66.8	63.2	2	1.61E+11	-24.06376103	550.9861123	13990.1235	47.98838326	116
1307	-65.8	63.2	2	1.54E+11	-29.41794043	568.1175649	13906.6087	47.19652371	149
1308	-64.8	63.2	2	1.36E+11	-32.60153725	574.1059481	13856.35182	47.22141672	123
1309	-63.8	63.2	2	1.48E+11	-32.59559787	567.5977815	13752.83169	47.46641628	122
1310	-62.8	63.2	2	1.41E+11	-32.49681195	564.4115643	13628.85422	47.06882697	82
1311	-61.8	63.2	2	1.16E+11	-33.47453926	562.2552188	13480.559	46.30404402	75
1312	-60.8	63.2	2	1.19E+11	-35.46589222	559.080269	13312.54424	46.35391737	195
1313	-59.8	63.2	2	1.31E+11	-35.37033802	541.4847585	13103.11503	47.92951349	171
1314	-58.8	63.2	2	1.12E+11	-35.50192308	518.4744231	12933.48808	49.655	49
1316	-56.8	63.2	2	76934458368	-36.27121364	567.9837513	12206.94082	44.94302909	140
1317	-55.8	63.2	2	95790393856	-40.59546014	632.6072497	12384.24459	45.02859405	270
1318	-54.8	63.2	2	82726349568	-42.06341165	678.0353743	12509.39803	44.35653769	291
1319	-53.8	63.2	2	90205294933	-44.16088741	699.2510263	12570.93729	42.58625207	328
1320	-52.8	63.2	2	1.03E+11	-46.69263691	720.7056511	12622.70583	41.2373133	294
1321	-51.8	63.2	2	88240962560	-47.71263866	735.0084724	12664.14045	41.06760416	263
1322	-50.8	63.2	2	84618979328	-49.74600402	763.0005241	12687.64704	40.20656826	302
1323	-49.8	63.2	2	72598995081	-50.02419425	795.8967595	12655.9745	36.36789239	203
1324	-48.8	63.2	2	81394249728	-50.24124378	822.900952	12513.16106	32.19006027	251
1325	-47.8	63.2	2	77436216320	-47.35828457	803.6314089	12327.29863	31.27923836	457
1326	-46.8	63.2	2	61019599872	-44.6300987	779.8477596	12240.74469	31.83439602	419
1327	-45.8	63.2	2	62856316544	-45.18062713	826.5392611	11969.3057	27.79028736	207
1328	-44.8	63.2	2	85110307499	-41.69569395	880.1139838	11405.5273	22.10944187	709
1329	-43.8	63.2	2	89531474432	-28.83492008	925.5999651	10763.51149	17.3541794	828
1330	-42.8	63.2	2	85558784000	-19.47400612	940.0093597	10012.65379	16.93355574	672
1331	-41.8	63.2	2	89760727040	-12.82224873	934.5193359	9167.795904	19.50154091	685
1332	-40.8	63.2	2	74293314219	-7.640808651	920.8349788	8598.279267	17.52656323	336
1362	-94.8	62.2	1	72314798421	74.67084079	2431.926655	4072.581992	37.39355993	638
1363	-93.8	62.2	6	2.00E+11	60.14321471	2567.865709	4830.446403	40.60844488	1817
1364	-92.8	62.2	7	1.71E+11	31.5756663	1663.149325	5957.173421	39.8175429	2482
1365	-91.8	62.2	6	2.43E+11	17.8952747	752.8972836	7065.247533	31.07974496	1624
1366	-90.8	62.2	7	2.83E+11	13.34527033	461.2617696	8146.709407	26.6251201	1185
1367	-89.8	62.2	8	2.98E+11	17.85614464	491.4080706	8622.75666	26.9792995	1047
1368	-88.8	62.2	7	2.45E+11	23.52511136	730.1026291	8281.410079	20.02856145	1545
1369	-87.8	62.2	8	1.69E+11	7.512708534	909.1535505	7816.500568	16.53559263	2248
1370	-86.8	62.2	6	1.32E+11	-2.955629313	748.6811949	7743.776662	18.27600664	2637
1371	-85.8	62.2	7	1.71E+11	-3.07170932	599.6818063	8012.534894	36.73901651	1782
1372	-84.8	62.2	7	2.52E+11	17.2787143	568.1834221	8900.127522	59.60686523	796
1373	-83.8	62.2	7	2.42E+11	18.3320814	549.6958686	9812.902612	66.68940519	694
1374	-82.8	62.2	6	2.34E+11	21.91082191	489.5287798	10476.05407	66.02358285	311
1375	-81.8	62.2	7	2.13E+11	21.68442659	443.6904533	11030.52869	66.37243427	215
1376	-80.8	62.2	5	1.95E+11	17.5759455	427.2507643	11562.83492	64.96357761	243
1377	-79.8	62.2	5	1.88E+11	14.38929164	426.7442571	12022.92453	62.41016683	300
1378	-78.8	62.2	5	1.94E+11	5.792034239	424.9823565	12260.79448	60.04148834	336
1379	-77.8	62.2	4	2.06E+11	6.304131365	419.8812123	12505.813	57.42187091	383
1380	-76.8	62.2	4	2.00E+11	5.565289545	426.1314525	12875.97738	53.09782514	377
1381	-75.8	62.2	5	2.01E+11	1.8132588	456.5998777	13158.70827	50.85291292	274
1382	-74.8	62.2	5	2.22E+11	0.684950651	467.0431479	13259.79483	52.87474889	540
1383	-73.8	62.2	5	1.68E+11	3.110489999	452.3468425	13344.58494	51.78382391	572
1384	-72.8	62.2	5	1.25E+11	2.558389379	464.8993799	13389.16543	51.06149009	93
1385	-71.8	62.2	5	63228157367	-1.471918945	467.9479431	13607.90724	49.46012752	85
1386	-70.8	62.2	5	1.67E+11	-6.095728885	464.8303782	13837.40379	46.04000349	67
1387	-69.8	62.2	4	1.79E+11	-10.06445978	498.1855184	13868.66032	46.58284566	108
1388	-68.8	62.2	4	1.97E+11	-11.29915276	549.378199	13858.20246	47.46231112	135
1389	-67.8	62.2	4	1.94E+11	-15.12822081	583.6116691	13789.74408	47.13450956	161
1390	-66.8	62.2	4	1.76E+11	-20.69307363	610.4306926	13730.25277	46.20840248	157
1391	-65.8	62.2	3	1.74E+11	-24.43951437	624.4193379	13716.00358	45.85614464	141
1392	-64.8	62.2	2	1.68E+11	-25.37461787	622.6510612	13655.23714	45.81622849	95
1393	-63.8	62.2	2	1.58E+11	-24.35260721	616.7324657	13542.73316	45.20237575	122
1394	-62.8	62.2	2	1.48E+11	-24.32177483	610.8297668	13400.42274	43.73901651	77
1395	-61.8	62.2	2	1.41E+11	-25.24858066	602.9657612	13251.38484	43.12988034	73
1396	-60.8	62.2	2	1.48E+11	-25.71176522	584.3794218	13093.75631	45.03659708	163
1397	-59.8	62.2	2	1.14E+11	-25.74161337	558.8053405	12914.31684	48.63312016	115
1399	-57.8	62.2	2	79218408107	-25.91304348	608.5055269	12306.48563	43.97789241	79
1400	-56.8	62.2	2	1.31E+11	-30.3446579	643.3227028	12441.95562	43.98296584	279
1401	-55.8	62.2	2	1.09E+11	-32.27626867	701.492008	12653.85518	43.56354267	327
1402	-54.8	62.2	2	1.20E+11	-35.31103153	739.8462748	12650.64748	41.06087868	326
1403	-53.8	62.2	2	1.23E+11	-36.69892567	757.7811163	12660.5321	39.71735523	291
1404	-52.8	62.2	2	1.07E+11	-39.91047253	783.4010831	12671.02498	39.97196262	432
1405	-51.8	62.2	2	97476476928	-41.98104638	805.7892392	12667.21644	41.40623635	297
1406	-50.8	62.2	2	96652010837	-44.57140362	859.4709582	12579.40169	37.88863656	383
1407	-49.8	62.2	2	93351624704	-43.46842519	899.8764958	12421.70591	32.12525111	326
1408	-48.8	62.2	2	96913311744	-43.11223688	884.98323	12282.04655	29.15424928	332
1409	-47.8	62.2	2	97356059136	-41.58965849	835.8486331	12276.29985	31.18997292	311
1410	-46.8	62.2	2	1.02E+11	-37.95423181	879.5576906	12089.13364	27.22491047	616
1411	-45.8	62.2	2	1.07E+11	-34.33155734	925.7638222	11641.6004	21.8966722	608
1412	-44.8	62.2	2	1.11E+11	-27.98034763	981.3690279	11157.8606	18.66853	742
1413	-43.8	62.2	2	1.22E+11	-13.57795926	1000.512156	10675.19863	17.63756688	607
1414	-42.8	62.2	2	99056458880	-20.20702842	1087.714729	9680.601034	15.53147287	1163
1415	-41.8	62.2	2	1.14E+11	-13.14543983	1050.160281	8771.482371	12.56835762	1060
1416	-40.8	62.2	2	86382300626	-3.828463986	1002.716662	7857.7372	10.34162569	348
1446	-94.8	61.2	7	1.97E+11	76.94450948	3041.005619	4337.070241	39.17607118	1354
1447	-93.8	61.2	7	2.56E+11	45.46922339	2190.669415	5273.532598	40.40230105	2853
1448	-92.8	61.2	8	2.31E+11	17.76570978	899.2330649	6465.095221	35.81314546	2839
1449	-91.8	61.2	7	2.37E+11	8.920866451	450.1971351	8011.559787	28.67499345	1695
1450	-90.8	61.2	8	3.02E+11	14.42431653	400.2153026	8578.024893	32.66381343	1319
1451	-89.8	61.2	8	2.99E+11	32.62765307	571.4610883	8263.404577	25.71167788	1667
1452	-88.8	61.2	8	2.02E+11	18.94104289	849.8771072	7776.819373	18.08297668	2159
1453	-87.8	61.2	11	1.49E+11	0.777709844	811.8583282	7820.913093	18.30055027	2642
1454	-86.8	61.2	8	1.03E+11	-16.21635077	685.3717355	7879.119748	22.48886366	2789
1455	-85.8	61.2	7	1.89E+11	-15.03904271	607.3137392	8106.193205	42.19966809	2027
1456	-84.8	61.2	7	2.62E+11	14.88854922	538.3431741	9358.644598	61.78670626	1170
1457	-83.8	61.2	8	2.39E+11	21.20848982	465.809241	10241.40632	63.92270067	428
1458	-82.8	61.2	7	2.08E+11	22.73447463	418.1849943	10903.72452	61.96724605	255
1459	-81.8	61.2	6	1.93E+11	20.09398201	399.5707049	11510.40597	60.38754476	304
1460	-80.8	61.2	5	1.55E+11	18.3983754	383.6293126	11975.47209	60.29967683	247
1461	-79.8	61.2	5	1.59E+11	14.47506332	376.0783475	12370.17137	57.71787929	302
1462	-78.8	61.2	4	1.56E+11	16.63490261	369.0489999	12588.58023	55.77508953	276
1463	-77.8	61.2	4	1.53E+11	14.32876234	385.9701284	12728.23041	53.80836754	196
1464	-76.8	61.2	4	1.87E+11	6.122368766	427.060442	12931.53297	49.77701109	189
1465	-75.8	61.2	5	2.20E+11	1.715783038	459.0305704	13004.54302	50.56415407	264
1466	-74.8	61.2	5	2.22E+11	4.149794742	468.5031007	12885.15739	52.02681457	550
1467	-73.8	61.2	5	1.74E+11	10.33767141	465.8237401	13143.62844	51.40964276	540
1468	-72.8	61.2	5	1.57E+11	4.227006725	461.8228666	13499.73325	49.18412088	88
1469	-71.8	61.2	5	94847411456	-0.662677963	453.1815879	13650.57892	45.93265787	52
1470	-70.8	61.2	5	1.93E+11	-2.372259586	500.0390427	13631.73902	46.16298367	137
1471	-69.8	61.2	5	1.82E+11	-4.891868285	565.7499345	13572.01983	46.54860687	131
1472	-68.8	61.2	4	1.96E+11	-8.595685213	612.6911521	13492.00812	46.08088043	169
1473	-67.8	61.2	4	1.99E+11	-13.06891432	653.1772207	13479.98515	44.88566687	172
1474	-66.8	61.2	4	1.88E+11	-16.69717879	679.2360031	13530.6598	44.33278016	154
1475	-65.8	61.2	4	1.95E+11	-17.38894227	674.9389466	13491.62355	44.09852389	112
1476	-64.8	61.2	4	1.92E+11	-16.16857367	666.5354179	13390.86165	43.22525985	109
1477	-63.8	61.2	4	1.71E+11	-16.76923749	667.6442484	13265.2802	40.397764	103
1478	-62.8	61.2	4	1.54E+11	-17.80015722	665.3099834	13147.91641	38.2124203	114
1479	-61.8	61.2	2	1.55E+11	-16.56092235	641.3567124	13034.30605	39.56092235	140
1480	-60.8	61.2	2	1.64E+11	-15.55987422	605.318019	12915.79631	45.50799196	79
1481	-59.8	61.2	2	87270278758	-16.31382656	587.0718617	12792.44239	49.29017586	37
1483	-57.8	61.2	2	1.47E+11	-20.79161782	681.7626026	12394.67394	42.32869285	247
1484	-56.8	61.2	2	1.44E+11	-24.72748712	734.8991178	12576.37907	41.24351472	329
1485	-55.8	61.2	2	1.34E+11	-25.8566687	775.8759717	12649.26981	39.13302472	245
1486	-54.8	61.2	2	1.38E+11	-28.08009433	804.4116517	12666.5528	36.94733164	284
1487	-53.8	61.2	2	1.25E+11	-31.74661542	834.2220281	12640.39951	36.84478994	474
1488	-52.8	61.2	2	1.17E+11	-36.49873351	871.2376627	12574.68993	38.61699712	573
1489	-51.8	61.2	2	1.10E+11	-38.43532186	909.8607739	12465.56022	37.95755088	722
1490	-50.8	61.2	2	1.11E+11	-36.10367718	969.1827234	12272.19914	32.17879291	488
1491	-49.8	61.2	2	1.12E+11	-34.84278103	978.5780418	12114.22578	27.57882785	588
1492	-48.8	61.2	2	1.12E+11	-37.15337584	871.8377151	12194.23967	31.95213556	489
1493	-47.8	61.2	2	1.03E+11	-36.03231723	877.1889248	11980.58826	30.42440388	419
1494	-46.8	61.2	2	1.09E+11	-33.2765307	951.4532274	11571.5266	22.49043585	299
1495	-45.8	61.2	2	1.22E+11	-25.64616997	1009.619705	11055.93301	19.01030658	502
1496	-44.8	61.2	2	1.31E+11	-18.12437767	1078.996856	10596.61481	17.97667919	483
1497	-43.8	61.2	2	1.19E+11	-13.66547297	1124.402481	9984.810813	17.24351472	457
1498	-42.8	61.2	2	1.16E+11	-13.21530265	1149.382217	9065.713949	13.80391301	442
1499	-41.8	61.2	2	1.15E+11	-7.477836013	1114.086169	8129.097095	10.29395043	522
1500	-40.8	61.2	2	1.25E+11	1.795255474	1015.751825	7494.84927	10.02846715	366
1529	-95.8	60.2	7	1.68E+11	78.73454339	2219.994328	3856.629609	45.11401021	1013
1530	-94.8	60.2	8	2.81E+11	53.90752538	1890.025383	4603.552757	43.47979295	2132
1531	-93.8	60.2	8	1.86E+11	20.20627135	1024.899448	5736.280985	39.23570115	3630
1532	-92.8	60.2	7	1.97E+11	-1.09494279	577.4192506	6844.606079	27.95012665	2696
1533	-91.8	60.2	9	2.45E+11	9.668966722	402.0151978	7778.962704	26.96506245	2516
1534	-90.8	60.2	10	2.78E+11	35.91510176	403.9652371	8152.959036	27.07642589	1926
1535	-89.8	60.2	10	2.96E+11	34.02559175	565.3450956	7957.221853	20.45322736	2195
1536	-88.8	60.2	11	2.15E+11	20.0648965	823.7287973	7885.846275	22.81622849	2464
1537	-87.8	60.2	11	1.78E+11	0.106122805	892.3696393	7894.115818	25.00419251	2581
1538	-86.8	60.2	10	1.22E+11	-15.64651935	680.7619006	7915.233558	22.6557778	2506
1539	-85.8	60.2	7	2.40E+11	4.376277404	543.8868897	8673.452092	44.04026553	2123
1540	-84.8	60.2	7	1.97E+11	27.8681981	418.86156	10022.52756	58.7419862	550
1541	-83.8	60.2	7	1.42E+11	28.60983492	357.9858503	11002.65849	56.77674906	473
1542	-82.8	60.2	7	1.15E+11	23.39095117	336.2825574	11601.86278	59.31670888	306
1543	-81.8	60.2	7	1.05E+11	26.10227968	335.6270417	11815.84566	57.69813958	298
1544	-80.8	60.2	5	1.04E+11	24.81657787	343.5231898	12089.18194	56.59979037	254
1545	-79.8	60.2	4	1.30E+11	23.69717879	348.2121583	12342.66233	53.84120884	288
1546	-78.8	60.2	4	1.33E+11	21.24010831	365.2663115	12519.4134	56.79937112	210
1547	-77.8	60.2	4	1.64E+11	13.74652808	406.4216089	12622.61193	54.9914403	244
1548	-76.8	60.2	4	1.84E+11	8.984278103	431.693161	12866.28256	51.05432789	210
1549	-75.8	60.2	5	2.18E+11	8.362040353	456.7763997	12952.02874	51.72443008	333
1550	-74.8	60.2	5	2.37E+11	12.68626081	490.4825749	12851.03441	51.0991353	561
1551	-73.8	60.2	5	1.77E+11	10.49104725	463.9400821	13408.78496	50.15320115	57
1552	-72.8	60.2	5	1.68E+11	4.10420124	508.6376976	13385.89152	45.03607302	92
1553	-71.8	60.2	5	1.85E+11	8.351035025	545.6970914	13333.09302	46.12446502	161
1554	-70.8	60.2	5	1.99E+11	4.012490174	581.1670888	13293.66905	46.78749236	176
1555	-69.8	60.2	5	2.24E+11	-0.339330946	631.9487291	13154.3554	45.75203075	164
1556	-68.8	60.2	5	2.13E+11	-3.800157219	683.856232	13162.39182	43.39523102	124
1557	-67.8	60.2	5	2.06E+11	-8.318717792	721.2061315	13279.637	42.12839549	103
1558	-66.8	60.2	4	2.08E+11	-11.6621539	723.1671762	13245.76828	41.7135121	158
1559	-65.8	60.2	4	2.06E+11	-10.90671674	714.4357586	13108.81483	39.87632108	181
1560	-64.8	60.2	4	2.01E+11	-10.12612455	721.438903	13017.96454	36.71892742	182
1561	-63.8	60.2	4	1.83E+11	-8.803301598	720.1317146	12930.32955	33.00183422	157
1562	-62.8	60.2	4	1.80E+11	-7.610358983	704.8104638	12874.99301	32.07633854	121
1563	-61.8	60.2	4	1.81E+11	-6.124552363	688.3460564	12829.19748	35.44056249	106
1564	-60.8	60.2	4	1.74E+11	-7.111014062	681.2078784	12661.94873	39.18717792	93
1565	-59.8	60.2	4	1.65E+11	-7.978225688	702.5150802	12439.34589	38.23407386	91
1566	-58.8	60.2	2	1.70E+11	-11.30075632	730.7572678	12371.91905	38.82250059	284
1567	-57.8	60.2	2	1.71E+11	-16.18630448	777.7522054	12471.90462	38.81212333	346
1568	-56.8	60.2	3	1.67E+11	-17.51812385	822.6569133	12569.71037	37.3933968	280
1569	-55.8	60.2	3	1.45E+11	-18.09791248	846.2315486	12614.58713	34.28465368	289
1570	-54.8	60.2	3	1.44E+11	-19.80906629	863.9467202	12575.49952	32.83946196	413
1571	-53.8	60.2	3	1.42E+11	-25.73569744	912.1198358	12425.48834	34.92584505	445
1572	-52.8	60.2	3	1.44E+11	-28.49104725	932.1939034	12234.69893	37.0848109	524
1573	-51.8	60.2	3	1.68E+11	-25.53227356	954.9478557	12065.03424	33.24202987	579
1574	-50.8	60.2	3	1.71E+11	-26.45715783	1046.859202	11826.33121	25.22229016	807
1575	-49.8	60.2	3	1.57E+11	-28.33085859	1023.960521	11668.16316	24.15049349	943
1576	-48.8	60.2	3	1.46E+11	-29.73333916	947.9943226	11478.0469	28.72687571	860
1577	-47.8	60.2	3	1.51E+11	-28.39409555	1009.655865	10990.03869	23.18115119	818
1578	-46.8	60.2	2	1.66E+11	-21.20988733	1038.242641	10615.45698	19.32587999	685
1579	-45.8	60.2	2	1.74E+11	-13.65507905	1098.387021	10111.32937	18.34177657	569
1580	-44.8	60.2	2	1.70E+11	-7.611843829	1148.6156	9667.159315	19.55821469	583
1581	-43.8	60.2	2	1.18E+11	-0.744247584	1146.22561	9310.117119	19.00609756	507
1582	-42.8	60.2	2	1.14E+11	1.797695449	1155.006272	8443.853559	13.16788215	519
1583	-41.8	60.2	2	73407084288	9.957385855	1114.873948	8095.538765	12.07448523	534
1613	-95.8	59.2	7	3.58E+11	66.57457159	1948.215036	4111.153566	48.46301824	1829
1614	-94.8	59.2	10	3.42E+11	70.05329867	1462.816163	5114.109306	46.63806738	1961
1615	-93.8	59.2	10	1.88E+11	29.77108434	1008.57046	6169.948148	40.82980812	2853
1616	-92.8	59.2	10	1.96E+11	16.05001731	722.6889062	6929.06793	33.27933541	2780
1617	-91.8	59.2	10	2.62E+11	36.08584285	455.5203358	7556.128418	25.3992731	2560
1618	-90.8	59.2	11	3.01E+11	43.7596054	378.280893	7929.718155	21.75943233	1721
1619	-89.8	59.2	13	3.07E+11	37.32814123	665.3507269	7811.697387	22.10868813	2247
1620	-88.8	59.2	11	2.09E+11	12.34415023	896.444531	7565.143994	28.22871236	2720
1621	-87.8	59.2	10	1.97E+11	0.868033922	714.847352	7849.354708	19.92246452	2651
1622	-86.8	59.2	8	1.97E+11	0.855140187	609.3307373	8081.431897	28.35626514	2178
1623	-85.8	59.2	7	1.64E+11	38.16346487	421.4908273	9179.2063	51.31637245	1451
1624	-84.8	59.2	7	1.56E+11	42.8958117	346.9318969	10293.45336	50.66666667	460
1625	-83.8	59.2	8	1.03E+11	39.9408965	324.7212703	10966.80426	50.67082035	265
1626	-82.8	59.2	8	97142289749	35.47481828	339.8026999	11203.64339	51.02795085	394
1627	-81.8	59.2	7	1.01E+11	35.30183454	346.610938	11294.69843	54.00631706	363
1628	-80.8	59.2	7	1.12E+11	33.95863621	355.2004154	11573.45396	52.17419522	316
1629	-79.8	59.2	5	1.15E+11	31.02024922	365.7373659	12018.48165	53.40065767	356
1630	-78.8	59.2	6	1.54E+11	22.98918311	403.7403081	12354.78626	55.13196608	240
1631	-77.8	59.2	6	1.83E+11	17.46876082	426.370803	12450.29586	51.69219453	346
1632	-76.8	59.2	6	2.04E+11	18.30953617	444.4492039	12736.29214	51.09060228	231
1633	-75.8	59.2	5	2.24E+11	11.4807892	487.8693319	12771.43406	52.13715819	405
1634	-74.8	59.2	5	2.14E+11	18.49896158	476.0803046	13032.59207	52.49541364	504
1635	-73.8	59.2	5	2.07E+11	14.63854275	508.0681897	13258.55642	49.84302527	72
1636	-72.8	59.2	5	2.34E+11	18.30979578	526.7969886	13074.95197	49.30659398	168
1637	-71.8	59.2	5	2.12E+11	16.14001385	579.7877293	13070.67471	47.8733991	237
1638	-70.8	59.2	5	2.31E+11	12.65507096	645.5894773	12873.94245	45.91865697	148
1639	-69.8	59.2	5	2.13E+11	8.186050537	700.3993596	12828.18138	42.13006231	176
1640	-68.8	59.2	5	2.32E+11	-0.327795085	745.5903427	12918.25926	38.74151956	153
1641	-67.8	59.2	5	2.00E+11	-5.314122534	740.8059017	12866.22421	37.92436829	272
1642	-66.8	59.2	5	2.13E+11	-6.153080651	748.6100727	12702.39209	35.9263586	180
1643	-65.8	59.2	5	2.19E+11	-6.516960886	776.4648667	12653.48572	33.12694704	157
1644	-64.8	59.2	5	2.17E+11	-2.751211492	781.2043095	12595.84692	28.18310834	167
1645	-63.8	59.2	4	2.20E+11	-0.153599862	758.0275182	12568.55616	25.03314296	163
1646	-62.8	59.2	4	2.11E+11	2.04196954	769.8816199	12656.07061	26.08610246	153
1647	-61.8	59.2	4	2.07E+11	3.236500519	770.852198	12576.69393	29.75614399	255
1648	-60.8	59.2	4	1.90E+11	-5.059016961	792.0835929	12453.43986	32.55053652	316
1649	-59.8	59.2	4	1.85E+11	-6.319401177	798.833766	12386.09657	35.44608861	314
1650	-58.8	59.2	4	1.87E+11	-9.162253375	841.8640533	12399.78375	36.18388716	267
1651	-57.8	59.2	3	1.96E+11	-8.625562478	871.1778297	12427.88811	36.45898235	245
1652	-56.8	59.2	3	1.79E+11	-9.672897196	905.411388	12471.08948	33.76055729	283
1653	-55.8	59.2	3	1.75E+11	-11.45076151	916.9277432	12492.68596	28.78686397	390
1654	-54.8	59.2	3	1.75E+11	-13.90766701	954.4467809	12303.89694	30.21633783	490
1655	-53.8	59.2	3	1.85E+11	-14.44106957	978.8643129	11985.01765	33.25415369	520
1656	-52.8	59.2	3	1.91E+11	-16.76497058	968.7001558	11850.14226	31.5719107	658
1657	-51.8	59.2	3	2.13E+11	-16.97559709	1021.286691	11499.63309	23.28764278	766
1658	-50.8	59.2	3	2.01E+11	-10.73066948	1095.156757	11075.01258	17.13101527	872
1659	-49.8	59.2	3	2.19E+11	-7.224582129	1066.275983	10614.45268	17.51828579	949
1660	-48.8	59.2	3	1.84E+11	-5.372574386	1027.270375	10057.84554	21.24191462	880
1661	-47.8	59.2	3	1.82E+11	0.006628314	1008.286393	9782.232366	21.44934967	719
1662	-46.8	59.2	3	1.38E+11	3.485639982	1057.956355	9508.803596	17.53516508	520
1663	-45.8	59.2	3	1.58E+11	6.021245949	1082.650102	9117.192294	20.40187252	358
1664	-44.8	59.2	3	1.30E+11	8.660552829	1126.865926	8939.531129	21.10281581	359
1697	-95.8	58.2	1	2.99E+11	66.70142586	1922.021768	4727.970627	54.99496198	2036
1698	-94.8	58.2	11	2.27E+11	84.18020122	1296.477183	5369.908193	50.19116062	1928
1699	-93.8	58.2	12	2.95E+11	58.48033708	1389.744996	5997.670471	48.2504389	2557
1700	-92.8	58.2	11	2.95E+11	36.14245786	810.3453577	7117.891344	39.93291991	2690
1701	-91.8	58.2	12	3.00E+11	39.67918596	359.8921303	7857.88689	22.65088654	2205
1702	-90.8	58.2	14	3.05E+11	39.64084199	534.1835095	7809.026378	21.4967246	1970
1703	-89.8	58.2	13	2.89E+11	30.52589746	778.3814307	7602.781204	27.06070399	2268
1704	-88.8	58.2	12	2.41E+11	24.75002184	730.5044982	7902.23216	24.43043061	2253
1705	-87.8	58.2	11	2.32E+11	16.24281597	693.4865927	7820.933531	21.33513844	1920
1706	-86.8	58.2	9	2.03E+11	42.56825924	445.3387195	8521.177221	47.599441	1798
1707	-85.8	58.2	8	1.49E+11	53.10428858	352.9843654	9470.076164	53.25993537	516
1708	-84.8	58.2	8	1.31E+11	43.84042274	331.4015198	10325.29182	48.80766879	781
1709	-83.8	58.2	8	1.34E+11	30.19556293	356.2057822	10609.37558	47.29076775	741
1710	-82.8	58.2	8	1.11E+11	34.28255743	357.7584942	10658.74941	52.96322823	423
1711	-81.8	58.2	8	1.02E+11	38.07852214	337.372871	11197.33592	58.79360643	295
1712	-80.8	58.2	8	1.03E+11	37.97467028	347.0320552	11486.07547	61.28439165	251
1713	-79.8	58.2	8	1.25E+11	34.77517687	367.8350074	11981.70591	61.65979562	316
1714	-78.8	58.2	6	1.60E+11	29.15538475	406.4080706	12317.87457	56.89247969	310
1715	-77.8	58.2	6	2.02E+11	25.35706175	425.2078784	12433.47961	57.55725391	404
1716	-76.8	58.2	6	2.28E+11	25.55865141	448.8065333	12658.34702	57.74958512	353
1717	-75.8	58.2	6	2.48E+11	25.87885405	464.947419	12808.03712	57.01109267	246
1718	-74.8	58.2	6	2.24E+11	27.33583719	495.1001834	12983.96794	55.01196611	137
1719	-73.8	58.2	6	2.34E+11	20.95187353	523.344921	12956.02734	54.95728885	169
1720	-72.8	58.2	5	1.86E+11	21.89247969	575.7853088	12884.63237	52.66634641	133
1721	-71.8	58.2	5	2.40E+11	22.6699275	658.3706874	12710.73657	47.19565028	164
1722	-70.8	58.2	5	2.47E+11	15.36832911	717.1877893	12547.79029	41.40492619	183
1723	-69.8	58.2	5	2.50E+11	7.227880164	760.4741025	12496.7888	37.62861385	222
1724	-68.8	58.2	5	2.46E+11	1.191370425	763.5553323	12416.81256	33.98226919	262
1725	-67.8	58.2	5	1.92E+11	5.581710193	770.002795	12056.14848	31.11817626	394
1726	-66.8	58.2	5	2.18E+11	0.239846275	817.2211547	11812.61237	28.80627129	322
1727	-65.8	58.2	5	2.26E+11	0.673246572	804.3598568	12043.07529	26.15363787	257
1728	-64.8	58.2	5	2.31E+11	1.421172155	777.4196	12059.65045	22.35784785	264
1729	-63.8	58.2	5	2.46E+11	3.878941392	801.9964189	12297.94489	21.26814569	179
1730	-62.8	58.2	5	2.37E+11	7.633243078	830.1171281	12342.26884	24.39313477	125
1731	-61.8	58.2	5	2.24E+11	1.145427548	842.862084	12346.39479	27.37522928	294
1732	-60.8	58.2	5	2.14E+11	0.08367543	848.4507817	12336.30832	32.8110752	247
1733	-59.8	58.2	5	2.18E+11	0.36920255	878.8384138	12242.9841	34.83596821	171
1734	-58.8	58.2	5	2.17E+11	1.018778933	911.1195738	12221.34352	35.55672985	240
1735	-57.8	58.2	4	2.05E+11	0.478033016	939.826011	12181.90139	33.84190759	339
1736	-56.8	58.2	3	2.05E+11	-1.166914141	956.2083151	12196.63167	30.08140449	326
